metadata;file;mappings;datatype
asset:s3:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slchv')]/byteStream/fileLocation/@href;String
asset:s3:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slcvh')]/byteStream/checksum/text();String
asset:s3:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slcvh')]/byteStream/checksum/text();String
asset:s3:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slcvh')]/byteStream/checksum/text();String
asset:s3:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slcvh')]/byteStream/checksum/text();String
asset:s3:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slcvv')]/byteStream/checksum/text();String
asset:s3:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slcvv')]/byteStream/checksum/text();String
asset:s3:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slcvv')]/byteStream/checksum/text();String
asset:s3:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slcvv')]/byteStream/checksum/text();String
asset:s3:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slchh')]/byteStream/checksum/text();String
asset:s3:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slchh')]/byteStream/checksum/text();String
asset:s3:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slchh')]/byteStream/checksum/text();String
asset:s3:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slchh')]/byteStream/checksum/text();String
asset:s3:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slchv')]/byteStream/checksum/text();String
asset:s3:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slchv')]/byteStream/checksum/text();String
asset:s3:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slchv')]/byteStream/checksum/text();String
asset:s3:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slchv')]/byteStream/checksum/text();String
asset:s3:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slcvh')]/byteStream/@size;Int64
asset:s3:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slcvh')]/byteStream/@size;Int64
asset:s3:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slcvh')]/byteStream/@size;Int64
asset:s3:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slcvh')]/byteStream/@size;Int64
asset:s3:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slcvv')]/byteStream/@size;Int64
asset:s3:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slcvv')]/byteStream/@size;Int64
asset:s3:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slcvv')]/byteStream/@size;Int64
asset:s3:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slcvv')]/byteStream/@size;Int64
asset:s3:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slchh')]/byteStream/@size;Int64
asset:s3:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slchh')]/byteStream/@size;Int64
asset:s3:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slchh')]/byteStream/@size;Int64
asset:s3:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slchh')]/byteStream/@size;Int64
asset:s3:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slchv')]/byteStream/@size;Int64
asset:s3:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slchv')]/byteStream/@size;Int64
asset:s3:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slchv')]/byteStream/@size;Int64
asset:s3:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slchv')]/byteStream/@size;Int64
asset:s3:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as3slcvh')]/byteStream/fileLocation/@href;String
asset:s3:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as3slcvv')]/byteStream/fileLocation/@href;String
asset:s3:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as3slchh')]/byteStream/fileLocation/@href;String
asset:s3:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as3slchv')]/byteStream/fileLocation/@href;String
asset:s3:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as3slcvh')]/byteStream/checksum/text();String
asset:s3:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as3slcvv')]/byteStream/checksum/text();String
asset:s3:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as3slchh')]/byteStream/checksum/text();String
asset:s3:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as3slchv')]/byteStream/checksum/text();String
asset:s3:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as3slcvv')]/byteStream/@size;Int64
asset:s3:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as3slcvh')]/byteStream/@size;Int64
asset:s3:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as3slchh')]/byteStream/@size;Int64
asset:s3:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as3slchv')]/byteStream/@size;Int64
azimuthAngle:s3:vh;annotation/s1*s3*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s3:vh;annotation/s1*s3*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s3:vh;annotation/s1*s3*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s3:vh;annotation/s1*s3*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s3:vh;annotation/s1*s3*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s3:vh;annotation/s1*s3*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s3:vh;annotation/s1*s3*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s3:vh;annotation/s1*s3*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s3:vh;annotation/s1*s3*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s3:vv;annotation/s1*s3*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s3:vv;annotation/s1*s3*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s3:vv;annotation/s1*s3*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s3:vv;annotation/s1*s3*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s3:vv;annotation/s1*s3*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s3:vv;annotation/s1*s3*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s3:vv;annotation/s1*s3*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s3:vv;annotation/s1*s3*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s3:vv;annotation/s1*s3*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s3:hh;annotation/s1*s3*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s3:hh;annotation/s1*s3*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s3:hh;annotation/s1*s3*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s3:hh;annotation/s1*s3*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s3:hh;annotation/s1*s3*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s3:hh;annotation/s1*s3*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s3:hh;annotation/s1*s3*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s3:hh;annotation/s1*s3*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s3:hh;annotation/s1*s3*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s3:hv;annotation/s1*s3*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s3:hv;annotation/s1*s3*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s3:hv;annotation/s1*s3*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s3:hv;annotation/s1*s3*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s3:hv;annotation/s1*s3*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s3:hv;annotation/s1*s3*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s3:hv;annotation/s1*s3*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s3:hv;annotation/s1*s3*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s3:hv;annotation/s1*s3*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:s4:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slcvh')]/byteStream/fileLocation/@href;String
asset:s4:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slcvh')]/byteStream/fileLocation/@href;String
asset:s4:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slcvh')]/byteStream/fileLocation/@href;String
asset:s4:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slcvh')]/byteStream/fileLocation/@href;String
asset:s4:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slcvv')]/byteStream/fileLocation/@href;String
asset:s4:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slcvv')]/byteStream/fileLocation/@href;String
asset:s4:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slcvv')]/byteStream/fileLocation/@href;String
asset:s4:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slcvv')]/byteStream/fileLocation/@href;String
asset:s4:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slchh')]/byteStream/fileLocation/@href;String
asset:s4:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slchh')]/byteStream/fileLocation/@href;String
asset:s4:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slchh')]/byteStream/fileLocation/@href;String
asset:s4:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slchh')]/byteStream/fileLocation/@href;String
asset:s4:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slchv')]/byteStream/fileLocation/@href;String
asset:s4:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slchv')]/byteStream/fileLocation/@href;String
asset:s4:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slchv')]/byteStream/fileLocation/@href;String
asset:s4:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slchv')]/byteStream/fileLocation/@href;String
asset:s4:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slcvh')]/byteStream/checksum/text();String
asset:s4:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slcvh')]/byteStream/checksum/text();String
asset:s4:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slcvh')]/byteStream/checksum/text();String
asset:s4:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slcvh')]/byteStream/checksum/text();String
asset:s4:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slcvv')]/byteStream/checksum/text();String
asset:s4:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slcvv')]/byteStream/checksum/text();String
asset:s4:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slcvv')]/byteStream/checksum/text();String
asset:s4:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slcvv')]/byteStream/checksum/text();String
asset:s4:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slchh')]/byteStream/checksum/text();String
asset:s4:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slchh')]/byteStream/checksum/text();String
asset:s4:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slchh')]/byteStream/checksum/text();String
asset:s4:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slchh')]/byteStream/checksum/text();String
asset:s4:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slchv')]/byteStream/checksum/text();String
asset:s4:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slchv')]/byteStream/checksum/text();String
asset:s4:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slchv')]/byteStream/checksum/text();String
asset:s4:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slchv')]/byteStream/checksum/text();String
asset:s4:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slcvh')]/byteStream/@size;Int64
asset:s4:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slcvh')]/byteStream/@size;Int64
asset:s4:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slcvh')]/byteStream/@size;Int64
asset:s4:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slcvh')]/byteStream/@size;Int64
asset:s4:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slcvv')]/byteStream/@size;Int64
asset:s4:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slcvv')]/byteStream/@size;Int64
asset:s4:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slcvv')]/byteStream/@size;Int64
asset:s4:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slcvv')]/byteStream/@size;Int64
asset:s4:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slchh')]/byteStream/@size;Int64
asset:s4:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slchh')]/byteStream/@size;Int64
asset:s4:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slchh')]/byteStream/@size;Int64
asset:s4:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slchh')]/byteStream/@size;Int64
asset:s4:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as4slchv')]/byteStream/@size;Int64
asset:s4:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as4slchv')]/byteStream/@size;Int64
asset:s4:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as4slchv')]/byteStream/@size;Int64
asset:s4:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as4slchv')]/byteStream/@size;Int64
asset:s4:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as4slcvh')]/byteStream/fileLocation/@href;String
asset:s4:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as4slcvv')]/byteStream/fileLocation/@href;String
asset:s4:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as4slchh')]/byteStream/fileLocation/@href;String
asset:s4:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as4slchv')]/byteStream/fileLocation/@href;String
asset:s4:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as4slcvh')]/byteStream/checksum/text();String
asset:s4:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as4slcvv')]/byteStream/checksum/text();String
asset:s4:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as4slchh')]/byteStream/checksum/text();String
asset:s4:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as4slchv')]/byteStream/checksum/text();String
asset:s4:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as4slcvv')]/byteStream/@size;Int64
asset:s4:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as4slcvh')]/byteStream/@size;Int64
asset:s4:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as4slchh')]/byteStream/@size;Int64
asset:s4:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as4slchv')]/byteStream/@size;Int64
azimuthAngle:s4:vh;annotation/s1*s4*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s4:vh;annotation/s1*s4*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s4:vh;annotation/s1*s4*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s4:vh;annotation/s1*s4*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s4:vh;annotation/s1*s4*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s4:vh;annotation/s1*s4*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s4:vh;annotation/s1*s4*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s4:vh;annotation/s1*s4*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s4:vh;annotation/s1*s4*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s4:vv;annotation/s1*s4*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s4:vv;annotation/s1*s4*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s4:vv;annotation/s1*s4*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s4:vv;annotation/s1*s4*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s4:vv;annotation/s1*s4*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s4:vv;annotation/s1*s4*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s4:vv;annotation/s1*s4*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s4:vv;annotation/s1*s4*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s4:vv;annotation/s1*s4*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s4:hh;annotation/s1*s4*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s4:hh;annotation/s1*s4*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s4:hh;annotation/s1*s4*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s4:hh;annotation/s1*s4*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s4:hh;annotation/s1*s4*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s4:hh;annotation/s1*s4*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s4:hh;annotation/s1*s4*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s4:hh;annotation/s1*s4*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s4:hh;annotation/s1*s4*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s4:hv;annotation/s1*s4*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s4:hv;annotation/s1*s4*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s4:hv;annotation/s1*s4*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s4:hv;annotation/s1*s4*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s4:hv;annotation/s1*s4*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s4:hv;annotation/s1*s4*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
